,run_id,rupAM,t0sAEC,rupAEC1,icNum,Time,Mean Radius,On AEC1,On AEC2,On AEC1 rel,On AEC2 rel,Taken up by AEC1 rel,Taken up by AEC2 rel,Taken up by AMs,Total taken up by AECs,Total taken up
14414,947,0.06849999999999999,240.0,0.006849999999999999,4.0,450,1.3900000000000003,0.0005,0.0013,0.0005187798298402,0.0359116022099447,0.9608840008300478,0.5524861878453039,0.0521,0.9461,0.9982
14415,947,0.06849999999999999,240.0,0.006849999999999999,4.0,480,1.3900000000000003,0.0003,0.001,0.0003112678979041,0.0276243093922651,0.9610915127619838,0.5552486187845304,0.0523,0.9464,0.9987
14416,948,0.27399999999999997,240.0,0.006849999999999999,4.0,0,1.3900000000000003,0.9577,0.0423,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14417,948,0.27399999999999997,240.0,0.006849999999999999,4.0,30,1.3900000000000003,0.7647,0.0393,0.7984755142528975,0.9290780141843972,0.1811632035084055,0.0401891252955082,0.0208,0.1752,0.196
14418,948,0.27399999999999997,240.0,0.006849999999999999,4.0,60,1.3900000000000003,0.6134,0.0368,0.6404928474470084,0.8699763593380615,0.3311057742508092,0.0898345153664302,0.0289,0.3209,0.3498
14419,948,0.27399999999999997,240.0,0.006849999999999999,4.0,90,1.3900000000000003,0.4906,0.0349,0.5122689777592148,0.8250591016548463,0.4524381330270439,0.1182033096926714,0.0362,0.4383,0.4745
14420,948,0.27399999999999997,240.0,0.006849999999999999,4.0,120,1.3900000000000003,0.3808,0.0328,0.3976192962305523,0.7754137115839244,0.5623890571160071,0.1678486997635933,0.0407,0.5457,0.5864
14421,948,0.27399999999999997,240.0,0.006849999999999999,4.0,150,1.3900000000000003,0.2755,0.0302,0.2876683721415892,0.7139479905437353,0.6676412237652709,0.2198581560283688,0.0456,0.6487,0.6943
14422,948,0.27399999999999997,240.0,0.006849999999999999,4.0,180,1.3900000000000003,0.1872,0.0282,0.19546830949149,0.6666666666666666,0.7560822804636107,0.260047281323877,0.0495,0.7351,0.7846
14423,948,0.27399999999999997,240.0,0.006849999999999999,4.0,210,1.3900000000000003,0.1171,0.0254,0.1222721102641745,0.6004728132387707,0.8276078103790331,0.3215130023640662,0.0513,0.8062,0.8575
14424,948,0.27399999999999997,240.0,0.006849999999999999,4.0,240,1.3900000000000003,0.0659,0.0215,0.0688106922835961,0.508274231678487,0.8796073927117051,0.3995271867612293,0.0533,0.8593,0.9126
14425,948,0.27399999999999997,240.0,0.006849999999999999,4.0,270,1.3900000000000003,0.0295,0.0136,0.0308029654380286,0.3215130023640662,0.9066513521979744,0.442080378250591,0.0699,0.887,0.9569
14426,948,0.27399999999999997,240.0,0.006849999999999999,4.0,300,1.3900000000000003,0.0126,0.0098,0.0131565208311579,0.2316784869976359,0.9188681215411924,0.4680851063829787,0.0778,0.8998,0.9776
14427,948,0.27399999999999997,240.0,0.006849999999999999,4.0,330,1.3900000000000003,0.0055,0.0065,0.0057429257596324,0.1536643026004728,0.9241933799728516,0.4940898345153664,0.082,0.906,0.988
