id;time;agent;agentid;state;radius;x;y;z;cellpart;cellpart_id;
5;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19795;7.78029;-113.025;27.1477;Mothercell;basic;
5;240;FungalCellAlveolus;0;OnAEC1Swelling;2.2702;7.78029;-113.025;27.1477;Mothercell;basic;
5;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29664;7.78029;-113.025;27.1477;Mothercell;basic;
5;300;FungalCellAlveolus;0;OnAEC1Swelling;2.3056;7.78029;-113.025;27.1477;Mothercell;basic;
5;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30856;7.78029;-113.025;27.1477;Mothercell;basic;
5;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;7.78029;-113.025;27.1477;Mothercell;basic;
5;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;7.78029;-113.025;27.1477;Mothercell;basic;
5;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;7.78029;-113.025;27.1477;Mothercell;basic;
5;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;7.78029;-113.025;27.1477;Mothercell;basic;
5;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;7.78029;-113.025;27.1477;Mothercell;basic;
3;0;FungalCellAlveolus;0;FungalOnAEC1;1.39;82.0674;76.6882;30.9211;Mothercell;basic;
3;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39802;82.0674;76.6882;30.9211;Mothercell;basic;
3;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41407;82.0674;76.6882;30.9211;Mothercell;basic;
3;90;FungalCellAlveolus;0;OnAEC1Swelling;1.45981;82.0674;76.6882;30.9211;Mothercell;basic;
3;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57461;82.0674;76.6882;30.9211;Mothercell;basic;
3;150;FungalCellAlveolus;0;OnAEC1Swelling;1.78964;82.0674;76.6882;30.9211;Mothercell;basic;
3;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03555;82.0674;76.6882;30.9211;Mothercell;basic;
3;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19795;82.0674;76.6882;30.9211;Mothercell;basic;
3;240;FungalCellAlveolus;0;OnAEC1Swelling;2.2702;82.0674;76.6882;30.9211;Mothercell;basic;
3;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29664;82.0674;76.6882;30.9211;Mothercell;basic;
3;300;FungalCellAlveolus;0;OnAEC1Swelling;2.3056;82.0674;76.6882;30.9211;Mothercell;basic;
3;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30856;82.0674;76.6882;30.9211;Mothercell;basic;
3;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;82.0674;76.6882;30.9211;Mothercell;basic;
3;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;82.0674;76.6882;30.9211;Mothercell;basic;
3;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;82.0674;76.6882;30.9211;Mothercell;basic;
3;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;82.0674;76.6882;30.9211;Mothercell;basic;
3;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;82.0674;76.6882;30.9211;Mothercell;basic;
2;0;FungalCellAlveolus;0;FungalOnAEC2;1.39;-104.259;-40.7053;32.3317;Mothercell;basic;
2;30;FungalCellAlveolus;0;OnAEC2Swelling;1.39802;-104.259;-40.7053;32.3317;Mothercell;basic;
2;60;FungalCellAlveolus;0;OnAEC2Swelling;1.41407;-104.259;-40.7053;32.3317;Mothercell;basic;
2;90;FungalCellAlveolus;0;OnAEC2Swelling;1.45981;-104.259;-40.7053;32.3317;Mothercell;basic;
2;120;FungalCellAlveolus;0;OnAEC2Swelling;1.57461;-104.259;-40.7053;32.3317;Mothercell;basic;
2;150;FungalCellAlveolus;0;OnAEC2Swelling;1.78964;-104.259;-40.7053;32.3317;Mothercell;basic;
2;180;FungalCellAlveolus;0;OnAEC2Swelling;2.03555;-104.259;-40.7053;32.3317;Mothercell;basic;
2;210;FungalCellAlveolus;0;OnAEC2Swelling;2.19795;-104.259;-40.7053;32.3317;Mothercell;basic;
2;240;FungalCellAlveolus;0;OnAEC2Swelling;2.2702;-104.259;-40.7053;32.3317;Mothercell;basic;
2;270;FungalCellAlveolus;0;UptakenByAEC2;1.7859;-106.497;-41.5788;33.0255;Mothercell;basic;
2;300;FungalCellAlveolus;0;UptakenByAEC2;1.7859;-106.497;-41.5788;33.0255;Mothercell;basic;
2;330;FungalCellAlveolus;0;UptakenByAEC2;1.7859;-106.497;-41.5788;33.0255;Mothercell;basic;
2;360;FungalCellAlveolus;0;UptakenByAEC2;1.7859;-106.497;-41.5788;33.0255;Mothercell;basic;
2;390;FungalCellAlveolus;0;UptakenByAEC2;1.7859;-106.497;-41.5788;33.0255;Mothercell;basic;
2;420;FungalCellAlveolus;0;UptakenByAEC2;1.7859;-106.497;-41.5788;33.0255;Mothercell;basic;
2;450;FungalCellAlveolus;0;UptakenByAEC2;1.7859;-106.497;-41.5788;33.0255;Mothercell;basic;
2;480;FungalCellAlveolus;0;UptakenByAEC2;1.7859;-106.497;-41.5788;33.0255;Mothercell;basic;
1;0;FungalCellAlveolus;0;FungalOnAEC1;1.39;-111.28;31.9434;-12.982;Mothercell;basic;
1;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39805;-111.28;31.9434;-12.982;Mothercell;basic;
1;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41416;-111.28;31.9434;-12.982;Mothercell;basic;
1;90;FungalCellAlveolus;0;OnAEC1Swelling;1.46005;-111.28;31.9434;-12.982;Mothercell;basic;
1;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57516;-111.28;31.9434;-12.982;Mothercell;basic;
1;150;FungalCellAlveolus;0;OnAEC1Swelling;1.79048;-111.28;31.9434;-12.982;Mothercell;basic;
1;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03627;-111.28;31.9434;-12.982;Mothercell;basic;
1;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19832;-111.28;31.9434;-12.982;Mothercell;basic;
1;240;FungalCellAlveolus;0;OnAEC1Swelling;2.27035;-111.28;31.9434;-12.982;Mothercell;basic;
1;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29669;-111.28;31.9434;-12.982;Mothercell;basic;
1;300;FungalCellAlveolus;0;OnAEC1Swelling;2.30562;-111.28;31.9434;-12.982;Mothercell;basic;
1;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30857;-111.28;31.9434;-12.982;Mothercell;basic;
1;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;-111.28;31.9434;-12.982;Mothercell;basic;
1;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;-111.28;31.9434;-12.982;Mothercell;basic;
1;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;-111.28;31.9434;-12.982;Mothercell;basic;
1;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;-111.28;31.9434;-12.982;Mothercell;basic;
1;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;-111.28;31.9434;-12.982;Mothercell;basic;
6;0;FungalCellAlveolus;0;FungalOnAEC1;1.39;89.9219;66.1802;33.2639;Mothercell;basic;
6;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39802;89.9219;66.1802;33.2639;Mothercell;basic;
6;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41407;89.9219;66.1802;33.2639;Mothercell;basic;
6;90;FungalCellAlveolus;0;OnAEC1Swelling;1.45981;89.9219;66.1802;33.2639;Mothercell;basic;
6;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57461;89.9219;66.1802;33.2639;Mothercell;basic;
6;150;FungalCellAlveolus;0;OnAEC1Swelling;1.78964;89.9219;66.1802;33.2639;Mothercell;basic;
6;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03555;89.9219;66.1802;33.2639;Mothercell;basic;
6;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19795;89.9219;66.1802;33.2639;Mothercell;basic;
6;240;FungalCellAlveolus;0;OnAEC1Swelling;2.2702;89.9219;66.1802;33.2639;Mothercell;basic;
6;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29664;89.9219;66.1802;33.2639;Mothercell;basic;
6;300;FungalCellAlveolus;0;OnAEC1Swelling;2.3056;89.9219;66.1802;33.2639;Mothercell;basic;
6;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30856;89.9219;66.1802;33.2639;Mothercell;basic;
6;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;89.9219;66.1802;33.2639;Mothercell;basic;
6;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;89.9219;66.1802;33.2639;Mothercell;basic;
6;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;89.9219;66.1802;33.2639;Mothercell;basic;
6;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;89.9219;66.1802;33.2639;Mothercell;basic;
6;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;89.9219;66.1802;33.2639;Mothercell;basic;
7;0;FungalCellAlveolus;0;FungalOnAEC1;1.39;-74.7367;88.4072;-13.071;Mothercell;basic;
7;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39805;-74.7367;88.4072;-13.071;Mothercell;basic;
7;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41416;-74.7367;88.4072;-13.071;Mothercell;basic;
7;90;FungalCellAlveolus;0;OnAEC1Swelling;1.46005;-74.7367;88.4072;-13.071;Mothercell;basic;
7;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57516;-74.7367;88.4072;-13.071;Mothercell;basic;
7;150;FungalCellAlveolus;0;OnAEC1Swelling;1.79048;-74.7367;88.4072;-13.071;Mothercell;basic;
7;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03627;-74.7367;88.4072;-13.071;Mothercell;basic;
7;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19832;-74.7367;88.4072;-13.071;Mothercell;basic;
7;240;FungalCellAlveolus;0;OnAEC1Swelling;2.27035;-74.7367;88.4072;-13.071;Mothercell;basic;
7;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29669;-74.7367;88.4072;-13.071;Mothercell;basic;
7;300;FungalCellAlveolus;0;OnAEC1Swelling;2.30562;-74.7367;88.4072;-13.071;Mothercell;basic;
7;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30857;-74.7367;88.4072;-13.071;Mothercell;basic;
7;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;-74.7367;88.4072;-13.071;Mothercell;basic;
7;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;-74.7367;88.4072;-13.071;Mothercell;basic;
7;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;-74.7367;88.4072;-13.071;Mothercell;basic;
7;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;-74.7367;88.4072;-13.071;Mothercell;basic;
7;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;-74.7367;88.4072;-13.071;Mothercell;basic;
8;0;FungalCellAlveolus;0;OnAEC1Swelling;1.39;-24.8285;9.73559;-113.406;Mothercell;basic;
8;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39805;-24.8285;9.73559;-113.406;Mothercell;basic;
8;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41416;-24.8285;9.73559;-113.406;Mothercell;basic;
8;90;FungalCellAlveolus;0;OnAEC1Swelling;1.46005;-24.8285;9.73559;-113.406;Mothercell;basic;
8;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57516;-24.8285;9.73559;-113.406;Mothercell;basic;
8;150;FungalCellAlveolus;0;OnAEC1Swelling;1.79048;-24.8285;9.73559;-113.406;Mothercell;basic;
8;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03627;-24.8285;9.73559;-113.406;Mothercell;basic;
8;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19832;-24.8285;9.73559;-113.406;Mothercell;basic;
8;240;FungalCellAlveolus;0;OnAEC1Swelling;2.27035;-24.8285;9.73559;-113.406;Mothercell;basic;
8;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29669;-24.8285;9.73559;-113.406;Mothercell;basic;
8;300;FungalCellAlveolus;0;OnAEC1Swelling;2.30562;-24.8285;9.73559;-113.406;Mothercell;basic;
8;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30857;-24.8285;9.73559;-113.406;Mothercell;basic;
8;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;-24.8285;9.73559;-113.406;Mothercell;basic;
8;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;-24.8285;9.73559;-113.406;Mothercell;basic;
8;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;-24.8285;9.73559;-113.406;Mothercell;basic;
8;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;-24.8285;9.73559;-113.406;Mothercell;basic;
8;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;-24.8285;9.73559;-113.406;Mothercell;basic;
9;0;FungalCellAlveolus;0;FungalOnAEC1;1.39;-109.881;38.6572;2.00406;Mothercell;basic;
9;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39802;-109.881;38.6572;2.00406;Mothercell;basic;
9;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41407;-109.881;38.6572;2.00406;Mothercell;basic;
9;90;FungalCellAlveolus;0;OnAEC1Swelling;1.45981;-109.881;38.6572;2.00406;Mothercell;basic;
9;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57461;-109.881;38.6572;2.00406;Mothercell;basic;
9;150;FungalCellAlveolus;0;OnAEC1Swelling;1.78964;-109.881;38.6572;2.00406;Mothercell;basic;
9;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03555;-109.881;38.6572;2.00406;Mothercell;basic;
9;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19795;-109.881;38.6572;2.00406;Mothercell;basic;
9;240;FungalCellAlveolus;0;OnAEC1Swelling;2.2702;-109.881;38.6572;2.00406;Mothercell;basic;
9;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29664;-109.881;38.6572;2.00406;Mothercell;basic;
9;300;FungalCellAlveolus;0;OnAEC1Swelling;2.3056;-109.881;38.6572;2.00406;Mothercell;basic;
9;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30856;-109.881;38.6572;2.00406;Mothercell;basic;
9;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;-109.881;38.6572;2.00406;Mothercell;basic;
9;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;-109.881;38.6572;2.00406;Mothercell;basic;
9;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;-109.881;38.6572;2.00406;Mothercell;basic;
9;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;-109.881;38.6572;2.00406;Mothercell;basic;
9;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;-109.881;38.6572;2.00406;Mothercell;basic;
10;0;FungalCellAlveolus;0;FungalOnAEC1;1.39;-56.1556;100.223;19.3439;Mothercell;basic;
10;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39802;-56.1556;100.223;19.3439;Mothercell;basic;
10;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41407;-56.1556;100.223;19.3439;Mothercell;basic;
10;90;FungalCellAlveolus;0;OnAEC1Swelling;1.45981;-56.1556;100.223;19.3439;Mothercell;basic;
10;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57461;-56.1556;100.223;19.3439;Mothercell;basic;
10;150;FungalCellAlveolus;0;OnAEC1Swelling;1.78964;-56.1556;100.223;19.3439;Mothercell;basic;
10;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03555;-56.1556;100.223;19.3439;Mothercell;basic;
10;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19795;-56.1556;100.223;19.3439;Mothercell;basic;
10;240;FungalCellAlveolus;0;OnAEC1Swelling;2.2702;-56.1556;100.223;19.3439;Mothercell;basic;
10;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29664;-56.1556;100.223;19.3439;Mothercell;basic;
10;300;FungalCellAlveolus;0;OnAEC1Swelling;2.3056;-56.1556;100.223;19.3439;Mothercell;basic;
10;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30856;-56.1556;100.223;19.3439;Mothercell;basic;
10;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;-56.1556;100.223;19.3439;Mothercell;basic;
10;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;-56.1556;100.223;19.3439;Mothercell;basic;
10;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;-56.1556;100.223;19.3439;Mothercell;basic;
10;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;-56.1556;100.223;19.3439;Mothercell;basic;
10;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;-56.1556;100.223;19.3439;Mothercell;basic;
11;0;FungalCellAlveolus;0;FungalOnAEC1;1.39;-13.4945;-30.5107;-111.621;Mothercell;basic;
11;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39802;-13.4945;-30.5107;-111.621;Mothercell;basic;
11;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41407;-13.4945;-30.5107;-111.621;Mothercell;basic;
11;90;FungalCellAlveolus;0;OnAEC1Swelling;1.45981;-13.4945;-30.5107;-111.621;Mothercell;basic;
11;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57461;-13.4945;-30.5107;-111.621;Mothercell;basic;
11;150;FungalCellAlveolus;0;OnAEC1Swelling;1.78964;-13.4945;-30.5107;-111.621;Mothercell;basic;
11;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03555;-13.4945;-30.5107;-111.621;Mothercell;basic;
11;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19795;-13.4945;-30.5107;-111.621;Mothercell;basic;
11;240;FungalCellAlveolus;0;OnAEC1Swelling;2.2702;-13.4945;-30.5107;-111.621;Mothercell;basic;
11;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29664;-13.4945;-30.5107;-111.621;Mothercell;basic;
11;300;FungalCellAlveolus;0;OnAEC1Swelling;2.3056;-13.4945;-30.5107;-111.621;Mothercell;basic;
11;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30856;-13.4945;-30.5107;-111.621;Mothercell;basic;
11;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;-13.4945;-30.5107;-111.621;Mothercell;basic;
11;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;-13.4945;-30.5107;-111.621;Mothercell;basic;
11;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;-13.4945;-30.5107;-111.621;Mothercell;basic;
11;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;-13.4945;-30.5107;-111.621;Mothercell;basic;
11;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;-13.4945;-30.5107;-111.621;Mothercell;basic;
12;0;FungalCellAlveolus;0;OnAEC1Swelling;1.39;-114.985;-15.5241;-10.4752;Mothercell;basic;
12;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39805;-114.985;-15.5241;-10.4752;Mothercell;basic;
12;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41416;-114.985;-15.5241;-10.4752;Mothercell;basic;
12;90;FungalCellAlveolus;0;OnAEC1Swelling;1.46005;-114.985;-15.5241;-10.4752;Mothercell;basic;
12;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57516;-114.985;-15.5241;-10.4752;Mothercell;basic;
12;150;FungalCellAlveolus;0;OnAEC1Swelling;1.79048;-114.985;-15.5241;-10.4752;Mothercell;basic;
12;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03627;-114.985;-15.5241;-10.4752;Mothercell;basic;
12;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19832;-114.985;-15.5241;-10.4752;Mothercell;basic;
12;240;FungalCellAlveolus;0;OnAEC1Swelling;2.27035;-114.985;-15.5241;-10.4752;Mothercell;basic;
12;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29669;-114.985;-15.5241;-10.4752;Mothercell;basic;
12;300;FungalCellAlveolus;0;OnAEC1Swelling;2.30562;-114.985;-15.5241;-10.4752;Mothercell;basic;
12;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30857;-114.985;-15.5241;-10.4752;Mothercell;basic;
12;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;-114.985;-15.5241;-10.4752;Mothercell;basic;
12;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;-114.985;-15.5241;-10.4752;Mothercell;basic;
12;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;-114.985;-15.5241;-10.4752;Mothercell;basic;
12;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;-114.985;-15.5241;-10.4752;Mothercell;basic;
12;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;-114.985;-15.5241;-10.4752;Mothercell;basic;
13;0;FungalCellAlveolus;0;OnAEC1Swelling;1.39;98.7988;-50.5167;-35.4839;Mothercell;basic;
13;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39805;98.7988;-50.5167;-35.4839;Mothercell;basic;
13;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41416;98.7988;-50.5167;-35.4839;Mothercell;basic;
13;90;FungalCellAlveolus;0;OnAEC1Swelling;1.46005;98.7988;-50.5167;-35.4839;Mothercell;basic;
13;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57516;98.7988;-50.5167;-35.4839;Mothercell;basic;
13;150;FungalCellAlveolus;0;OnAEC1Swelling;1.79048;98.7988;-50.5167;-35.4839;Mothercell;basic;
13;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03627;98.7988;-50.5167;-35.4839;Mothercell;basic;
13;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19832;98.7988;-50.5167;-35.4839;Mothercell;basic;
13;240;FungalCellAlveolus;0;OnAEC1Swelling;2.27035;98.7988;-50.5167;-35.4839;Mothercell;basic;
13;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29669;98.7988;-50.5167;-35.4839;Mothercell;basic;
13;300;FungalCellAlveolus;0;OnAEC1Swelling;2.30562;98.7988;-50.5167;-35.4839;Mothercell;basic;
13;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30857;98.7988;-50.5167;-35.4839;Mothercell;basic;
13;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;98.7988;-50.5167;-35.4839;Mothercell;basic;
13;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;98.7988;-50.5167;-35.4839;Mothercell;basic;
13;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;98.7988;-50.5167;-35.4839;Mothercell;basic;
13;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;98.7988;-50.5167;-35.4839;Mothercell;basic;
13;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;98.7988;-50.5167;-35.4839;Mothercell;basic;
14;0;FungalCellAlveolus;0;OnAEC1Swelling;1.39;-48.3393;-101.172;31.6193;Mothercell;basic;
14;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39805;-48.3393;-101.172;31.6193;Mothercell;basic;
14;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41416;-48.3393;-101.172;31.6193;Mothercell;basic;
14;90;FungalCellAlveolus;0;OnAEC1Swelling;1.46005;-48.3393;-101.172;31.6193;Mothercell;basic;
14;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57516;-48.3393;-101.172;31.6193;Mothercell;basic;
14;150;FungalCellAlveolus;0;OnAEC1Swelling;1.79048;-48.3393;-101.172;31.6193;Mothercell;basic;
14;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03627;-48.3393;-101.172;31.6193;Mothercell;basic;
14;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19832;-48.3393;-101.172;31.6193;Mothercell;basic;
14;240;FungalCellAlveolus;0;OnAEC1Swelling;2.27035;-48.3393;-101.172;31.6193;Mothercell;basic;
14;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29669;-48.3393;-101.172;31.6193;Mothercell;basic;
14;300;FungalCellAlveolus;0;OnAEC1Swelling;2.30562;-48.3393;-101.172;31.6193;Mothercell;basic;
14;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30857;-48.3393;-101.172;31.6193;Mothercell;basic;
14;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;-48.3393;-101.172;31.6193;Mothercell;basic;
14;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;-48.3393;-101.172;31.6193;Mothercell;basic;
14;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;-48.3393;-101.172;31.6193;Mothercell;basic;
14;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;-48.3393;-101.172;31.6193;Mothercell;basic;
