id;time;agent;agentid;state;radius;x;y;z;cellpart;cellpart_id;
1;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41416;-46.615;106.375;-9.14649;Mothercell;basic;
1;90;FungalCellAlveolus;0;OnAEC1Swelling;1.46005;-46.615;106.375;-9.14649;Mothercell;basic;
1;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57516;-46.615;106.375;-9.14649;Mothercell;basic;
1;150;FungalCellAlveolus;0;OnAEC1Swelling;1.79048;-46.615;106.375;-9.14649;Mothercell;basic;
1;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03627;-46.615;106.375;-9.14649;Mothercell;basic;
1;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19832;-46.615;106.375;-9.14649;Mothercell;basic;
1;240;FungalCellAlveolus;0;OnAEC1Swelling;2.27035;-46.615;106.375;-9.14649;Mothercell;basic;
1;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29669;-46.615;106.375;-9.14649;Mothercell;basic;
1;300;FungalCellAlveolus;0;OnAEC1Swelling;2.30562;-46.615;106.375;-9.14649;Mothercell;basic;
1;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30857;-46.615;106.375;-9.14649;Mothercell;basic;
1;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;-46.615;106.375;-9.14649;Mothercell;basic;
1;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;-46.615;106.375;-9.14649;Mothercell;basic;
1;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;-46.615;106.375;-9.14649;Mothercell;basic;
1;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;-46.615;106.375;-9.14649;Mothercell;basic;
1;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;-46.615;106.375;-9.14649;Mothercell;basic;
2;0;FungalCellAlveolus;0;FungalOnAEC1;1.39;94.8668;37.8501;56.035;Mothercell;basic;
2;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39805;94.8668;37.8501;56.035;Mothercell;basic;
2;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41416;94.8668;37.8501;56.035;Mothercell;basic;
2;90;FungalCellAlveolus;0;OnAEC1Swelling;1.46005;94.8668;37.8501;56.035;Mothercell;basic;
2;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57516;94.8668;37.8501;56.035;Mothercell;basic;
2;150;FungalCellAlveolus;0;OnAEC1Swelling;1.79048;94.8668;37.8501;56.035;Mothercell;basic;
2;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03627;94.8668;37.8501;56.035;Mothercell;basic;
2;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19832;94.8668;37.8501;56.035;Mothercell;basic;
2;240;FungalCellAlveolus;0;OnAEC1Swelling;2.27035;94.8668;37.8501;56.035;Mothercell;basic;
2;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29669;94.8668;37.8501;56.035;Mothercell;basic;
2;300;FungalCellAlveolus;0;OnAEC1Swelling;2.30562;94.8668;37.8501;56.035;Mothercell;basic;
2;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30857;94.8668;37.8501;56.035;Mothercell;basic;
2;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;94.8668;37.8501;56.035;Mothercell;basic;
2;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;94.8668;37.8501;56.035;Mothercell;basic;
2;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;94.8668;37.8501;56.035;Mothercell;basic;
2;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;94.8668;37.8501;56.035;Mothercell;basic;
2;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;94.8668;37.8501;56.035;Mothercell;basic;
4;0;FungalCellAlveolus;0;OnAEC1Swelling;1.39;-57.0202;83.9506;-57.2123;Mothercell;basic;
4;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39805;-57.0202;83.9506;-57.2123;Mothercell;basic;
4;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41416;-57.0202;83.9506;-57.2123;Mothercell;basic;
4;90;FungalCellAlveolus;0;OnAEC1Swelling;1.46005;-57.0202;83.9506;-57.2123;Mothercell;basic;
4;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57516;-57.0202;83.9506;-57.2123;Mothercell;basic;
4;150;FungalCellAlveolus;0;OnAEC1Swelling;1.79048;-57.0202;83.9506;-57.2123;Mothercell;basic;
4;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03627;-57.0202;83.9506;-57.2123;Mothercell;basic;
4;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19832;-57.0202;83.9506;-57.2123;Mothercell;basic;
4;240;FungalCellAlveolus;0;OnAEC1Swelling;2.27035;-57.0202;83.9506;-57.2123;Mothercell;basic;
4;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29669;-57.0202;83.9506;-57.2123;Mothercell;basic;
4;300;FungalCellAlveolus;0;OnAEC1Swelling;2.30562;-57.0202;83.9506;-57.2123;Mothercell;basic;
4;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30857;-57.0202;83.9506;-57.2123;Mothercell;basic;
4;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;-57.0202;83.9506;-57.2123;Mothercell;basic;
4;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;-57.0202;83.9506;-57.2123;Mothercell;basic;
4;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;-57.0202;83.9506;-57.2123;Mothercell;basic;
4;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;-57.0202;83.9506;-57.2123;Mothercell;basic;
4;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;-57.0202;83.9506;-57.2123;Mothercell;basic;
3;0;FungalCellAlveolus;0;OnAEC1Swelling;1.39;-79.2519;-85.1839;-5.92351;Mothercell;basic;
3;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39805;-79.2519;-85.1839;-5.92351;Mothercell;basic;
3;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41416;-79.2519;-85.1839;-5.92351;Mothercell;basic;
3;90;FungalCellAlveolus;0;OnAEC1Swelling;1.46005;-79.2519;-85.1839;-5.92351;Mothercell;basic;
3;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57516;-79.2519;-85.1839;-5.92351;Mothercell;basic;
3;150;FungalCellAlveolus;0;OnAEC1Swelling;1.79048;-79.2519;-85.1839;-5.92351;Mothercell;basic;
3;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03627;-79.2519;-85.1839;-5.92351;Mothercell;basic;
3;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19832;-79.2519;-85.1839;-5.92351;Mothercell;basic;
3;240;FungalCellAlveolus;0;OnAEC1Swelling;2.27035;-79.2519;-85.1839;-5.92351;Mothercell;basic;
3;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29669;-79.2519;-85.1839;-5.92351;Mothercell;basic;
3;300;FungalCellAlveolus;0;OnAEC1Swelling;2.30562;-79.2519;-85.1839;-5.92351;Mothercell;basic;
3;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30857;-79.2519;-85.1839;-5.92351;Mothercell;basic;
3;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;-79.2519;-85.1839;-5.92351;Mothercell;basic;
3;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;-79.2519;-85.1839;-5.92351;Mothercell;basic;
3;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;-79.2519;-85.1839;-5.92351;Mothercell;basic;
3;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;-79.2519;-85.1839;-5.92351;Mothercell;basic;
3;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;-79.2519;-85.1839;-5.92351;Mothercell;basic;
6;0;FungalCellAlveolus;0;FungalOnAEC2;1.39;16.8791;-104.355;-48.9625;Mothercell;basic;
6;30;FungalCellAlveolus;0;OnAEC2Swelling;1.39805;16.8791;-104.355;-48.9625;Mothercell;basic;
6;60;FungalCellAlveolus;0;OnAEC2Swelling;1.41416;16.8791;-104.355;-48.9625;Mothercell;basic;
6;90;FungalCellAlveolus;0;OnAEC2Swelling;1.46005;16.8791;-104.355;-48.9625;Mothercell;basic;
6;120;FungalCellAlveolus;0;OnAEC2Swelling;1.57516;16.8791;-104.355;-48.9625;Mothercell;basic;
6;150;FungalCellAlveolus;0;OnAEC2Swelling;1.79048;16.8791;-104.355;-48.9625;Mothercell;basic;
6;180;FungalCellAlveolus;0;OnAEC2Swelling;2.03627;16.8791;-104.355;-48.9625;Mothercell;basic;
6;210;FungalCellAlveolus;0;OnAEC2Swelling;2.19832;16.8791;-104.355;-48.9625;Mothercell;basic;
6;240;FungalCellAlveolus;0;OnAEC2Swelling;2.27035;16.8791;-104.355;-48.9625;Mothercell;basic;
6;270;FungalCellAlveolus;0;OnAEC2Swelling;2.29669;16.8791;-104.355;-48.9625;Mothercell;basic;
6;300;FungalCellAlveolus;0;OnAEC2Swelling;2.30562;16.8791;-104.355;-48.9625;Mothercell;basic;
6;330;FungalCellAlveolus;0;OnAEC2Swelling;2.30857;16.8791;-104.355;-48.9625;Mothercell;basic;
6;360;FungalCellAlveolus;0;OnAEC2Swelling;2.30953;16.8791;-104.355;-48.9625;Mothercell;basic;
6;390;FungalCellAlveolus;0;OnAEC2Swelling;2.30985;16.8791;-104.355;-48.9625;Mothercell;basic;
6;420;FungalCellAlveolus;0;OnAEC2Swelling;2.30995;16.8791;-104.355;-48.9625;Mothercell;basic;
6;450;FungalCellAlveolus;0;OnAEC2Swelling;2.30998;16.8791;-104.355;-48.9625;Mothercell;basic;
6;480;FungalCellAlveolus;0;OnAEC2Swelling;2.30999;16.8791;-104.355;-48.9625;Mothercell;basic;
7;0;FungalCellAlveolus;0;OnAEC1Swelling;1.39;92.528;68.423;-18.1415;Mothercell;basic;
7;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39805;92.528;68.423;-18.1415;Mothercell;basic;
7;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41416;92.528;68.423;-18.1415;Mothercell;basic;
7;90;FungalCellAlveolus;0;OnAEC1Swelling;1.46005;92.528;68.423;-18.1415;Mothercell;basic;
7;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57516;92.528;68.423;-18.1415;Mothercell;basic;
7;150;FungalCellAlveolus;0;OnAEC1Swelling;1.79048;92.528;68.423;-18.1415;Mothercell;basic;
7;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03627;92.528;68.423;-18.1415;Mothercell;basic;
7;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19832;92.528;68.423;-18.1415;Mothercell;basic;
7;240;FungalCellAlveolus;0;OnAEC1Swelling;2.27035;92.528;68.423;-18.1415;Mothercell;basic;
7;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29669;92.528;68.423;-18.1415;Mothercell;basic;
7;300;FungalCellAlveolus;0;OnAEC1Swelling;2.30562;92.528;68.423;-18.1415;Mothercell;basic;
7;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30857;92.528;68.423;-18.1415;Mothercell;basic;
7;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;92.528;68.423;-18.1415;Mothercell;basic;
7;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;92.528;68.423;-18.1415;Mothercell;basic;
7;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;92.528;68.423;-18.1415;Mothercell;basic;
7;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;92.528;68.423;-18.1415;Mothercell;basic;
7;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;92.528;68.423;-18.1415;Mothercell;basic;
8;0;FungalCellAlveolus;0;FungalOnAEC1;1.39;49.5561;-100.231;-32.7133;Mothercell;basic;
8;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39802;49.5561;-100.231;-32.7133;Mothercell;basic;
8;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41407;49.5561;-100.231;-32.7133;Mothercell;basic;
8;90;FungalCellAlveolus;0;OnAEC1Swelling;1.45981;49.5561;-100.231;-32.7133;Mothercell;basic;
8;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57461;49.5561;-100.231;-32.7133;Mothercell;basic;
8;150;FungalCellAlveolus;0;OnAEC1Swelling;1.78964;49.5561;-100.231;-32.7133;Mothercell;basic;
8;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03555;49.5561;-100.231;-32.7133;Mothercell;basic;
8;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19795;49.5561;-100.231;-32.7133;Mothercell;basic;
8;240;FungalCellAlveolus;0;OnAEC1Swelling;2.2702;49.5561;-100.231;-32.7133;Mothercell;basic;
8;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29664;49.5561;-100.231;-32.7133;Mothercell;basic;
8;300;FungalCellAlveolus;0;OnAEC1Swelling;2.3056;49.5561;-100.231;-32.7133;Mothercell;basic;
8;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30856;49.5561;-100.231;-32.7133;Mothercell;basic;
8;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;49.5561;-100.231;-32.7133;Mothercell;basic;
8;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;49.5561;-100.231;-32.7133;Mothercell;basic;
8;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;49.5561;-100.231;-32.7133;Mothercell;basic;
8;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;49.5561;-100.231;-32.7133;Mothercell;basic;
8;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;49.5561;-100.231;-32.7133;Mothercell;basic;
9;0;FungalCellAlveolus;0;OnAEC1Swelling;1.39;56.5928;-13.4697;-100.936;Mothercell;basic;
9;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39805;56.5928;-13.4697;-100.936;Mothercell;basic;
9;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41416;56.5928;-13.4697;-100.936;Mothercell;basic;
9;90;FungalCellAlveolus;0;OnAEC1Swelling;1.46005;56.5928;-13.4697;-100.936;Mothercell;basic;
9;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57516;56.5928;-13.4697;-100.936;Mothercell;basic;
9;150;FungalCellAlveolus;0;OnAEC1Swelling;1.79048;56.5928;-13.4697;-100.936;Mothercell;basic;
9;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03627;56.5928;-13.4697;-100.936;Mothercell;basic;
9;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19832;56.5928;-13.4697;-100.936;Mothercell;basic;
9;240;FungalCellAlveolus;0;OnAEC1Swelling;2.27035;56.5928;-13.4697;-100.936;Mothercell;basic;
9;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29669;56.5928;-13.4697;-100.936;Mothercell;basic;
9;300;FungalCellAlveolus;0;OnAEC1Swelling;2.30562;56.5928;-13.4697;-100.936;Mothercell;basic;
9;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30857;56.5928;-13.4697;-100.936;Mothercell;basic;
9;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;56.5928;-13.4697;-100.936;Mothercell;basic;
9;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;56.5928;-13.4697;-100.936;Mothercell;basic;
9;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;56.5928;-13.4697;-100.936;Mothercell;basic;
9;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;56.5928;-13.4697;-100.936;Mothercell;basic;
9;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;56.5928;-13.4697;-100.936;Mothercell;basic;
10;0;FungalCellAlveolus;0;OnAEC1Swelling;1.39;27.1814;108.314;-33.1892;Mothercell;basic;
10;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39805;27.1814;108.314;-33.1892;Mothercell;basic;
10;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41416;27.1814;108.314;-33.1892;Mothercell;basic;
10;90;FungalCellAlveolus;0;OnAEC1Swelling;1.46005;27.1814;108.314;-33.1892;Mothercell;basic;
10;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57516;27.1814;108.314;-33.1892;Mothercell;basic;
10;150;FungalCellAlveolus;0;OnAEC1Swelling;1.79048;27.1814;108.314;-33.1892;Mothercell;basic;
10;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03627;27.1814;108.314;-33.1892;Mothercell;basic;
10;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19832;27.1814;108.314;-33.1892;Mothercell;basic;
10;240;FungalCellAlveolus;0;OnAEC1Swelling;2.27035;27.1814;108.314;-33.1892;Mothercell;basic;
10;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29669;27.1814;108.314;-33.1892;Mothercell;basic;
10;300;FungalCellAlveolus;0;OnAEC1Swelling;2.30562;27.1814;108.314;-33.1892;Mothercell;basic;
10;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30857;27.1814;108.314;-33.1892;Mothercell;basic;
10;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;27.1814;108.314;-33.1892;Mothercell;basic;
10;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;27.1814;108.314;-33.1892;Mothercell;basic;
10;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;27.1814;108.314;-33.1892;Mothercell;basic;
10;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;27.1814;108.314;-33.1892;Mothercell;basic;
10;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;27.1814;108.314;-33.1892;Mothercell;basic;
11;0;FungalCellAlveolus;0;OnAEC1Swelling;1.39;85.7202;-73.0958;-29.6867;Mothercell;basic;
11;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39805;85.7202;-73.0958;-29.6867;Mothercell;basic;
11;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41416;85.7202;-73.0958;-29.6867;Mothercell;basic;
11;90;FungalCellAlveolus;0;OnAEC1Swelling;1.46005;85.7202;-73.0958;-29.6867;Mothercell;basic;
11;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57516;85.7202;-73.0958;-29.6867;Mothercell;basic;
11;150;FungalCellAlveolus;0;OnAEC1Swelling;1.79048;85.7202;-73.0958;-29.6867;Mothercell;basic;
11;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03627;85.7202;-73.0958;-29.6867;Mothercell;basic;
11;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19832;85.7202;-73.0958;-29.6867;Mothercell;basic;
11;240;FungalCellAlveolus;0;OnAEC1Swelling;2.27035;85.7202;-73.0958;-29.6867;Mothercell;basic;
11;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29669;85.7202;-73.0958;-29.6867;Mothercell;basic;
11;300;FungalCellAlveolus;0;OnAEC1Swelling;2.30562;85.7202;-73.0958;-29.6867;Mothercell;basic;
11;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30857;85.7202;-73.0958;-29.6867;Mothercell;basic;
11;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;85.7202;-73.0958;-29.6867;Mothercell;basic;
11;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;85.7202;-73.0958;-29.6867;Mothercell;basic;
11;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;85.7202;-73.0958;-29.6867;Mothercell;basic;
11;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;85.7202;-73.0958;-29.6867;Mothercell;basic;
11;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;85.7202;-73.0958;-29.6867;Mothercell;basic;
12;0;FungalCellAlveolus;0;OnAEC1Swelling;1.39;-86.7956;-67.0485;-39.2844;Mothercell;basic;
12;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39805;-86.7956;-67.0485;-39.2844;Mothercell;basic;
12;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41416;-86.7956;-67.0485;-39.2844;Mothercell;basic;
12;90;FungalCellAlveolus;0;OnAEC1Swelling;1.46005;-86.7956;-67.0485;-39.2844;Mothercell;basic;
12;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57516;-86.7956;-67.0485;-39.2844;Mothercell;basic;
12;150;FungalCellAlveolus;0;OnAEC1Swelling;1.79048;-86.7956;-67.0485;-39.2844;Mothercell;basic;
12;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03627;-86.7956;-67.0485;-39.2844;Mothercell;basic;
12;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19832;-86.7956;-67.0485;-39.2844;Mothercell;basic;
12;240;FungalCellAlveolus;0;OnAEC1Swelling;2.27035;-86.7956;-67.0485;-39.2844;Mothercell;basic;
12;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29669;-86.7956;-67.0485;-39.2844;Mothercell;basic;
12;300;FungalCellAlveolus;0;OnAEC1Swelling;2.30562;-86.7956;-67.0485;-39.2844;Mothercell;basic;
12;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30857;-86.7956;-67.0485;-39.2844;Mothercell;basic;
12;360;FungalCellAlveolus;0;UptakenByAEC1;1.78911;-88.7327;-68.5449;-40.1611;Mothercell;basic;
12;390;FungalCellAlveolus;0;UptakenByAEC1;1.78911;-88.7327;-68.5449;-40.1611;Mothercell;basic;
12;420;FungalCellAlveolus;0;UptakenByAEC1;1.78911;-88.7327;-68.5449;-40.1611;Mothercell;basic;
12;450;FungalCellAlveolus;0;UptakenByAEC1;1.78911;-88.7327;-68.5449;-40.1611;Mothercell;basic;
12;480;FungalCellAlveolus;0;UptakenByAEC1;1.78911;-88.7327;-68.5449;-40.1611;Mothercell;basic;
13;0;FungalCellAlveolus;0;OnAEC1Swelling;1.39;-93.8685;-22.5368;-65.2154;Mothercell;basic;
13;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39805;-93.8685;-22.5368;-65.2154;Mothercell;basic;
13;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41416;-93.8685;-22.5368;-65.2154;Mothercell;basic;
13;90;FungalCellAlveolus;0;OnAEC1Swelling;1.46005;-93.8685;-22.5368;-65.2154;Mothercell;basic;
13;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57516;-93.8685;-22.5368;-65.2154;Mothercell;basic;
13;150;FungalCellAlveolus;0;OnAEC1Swelling;1.79048;-93.8685;-22.5368;-65.2154;Mothercell;basic;
13;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03627;-93.8685;-22.5368;-65.2154;Mothercell;basic;
13;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19832;-93.8685;-22.5368;-65.2154;Mothercell;basic;
13;240;FungalCellAlveolus;0;OnAEC1Swelling;2.27035;-93.8685;-22.5368;-65.2154;Mothercell;basic;
13;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29669;-93.8685;-22.5368;-65.2154;Mothercell;basic;
13;300;FungalCellAlveolus;0;OnAEC1Swelling;2.30562;-93.8685;-22.5368;-65.2154;Mothercell;basic;
13;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30857;-93.8685;-22.5368;-65.2154;Mothercell;basic;
13;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;-93.8685;-22.5368;-65.2154;Mothercell;basic;
13;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;-93.8685;-22.5368;-65.2154;Mothercell;basic;
13;420;FungalCellAlveolus;0;OnAEC1Swelling;2.30995;-93.8685;-22.5368;-65.2154;Mothercell;basic;
13;450;FungalCellAlveolus;0;OnAEC1Swelling;2.30998;-93.8685;-22.5368;-65.2154;Mothercell;basic;
13;480;FungalCellAlveolus;0;OnAEC1Swelling;2.30999;-93.8685;-22.5368;-65.2154;Mothercell;basic;
14;0;FungalCellAlveolus;0;FungalOnAEC1;1.39;37.4608;-64.2894;-89.6427;Mothercell;basic;
14;30;FungalCellAlveolus;0;OnAEC1Swelling;1.39805;37.4608;-64.2894;-89.6427;Mothercell;basic;
14;60;FungalCellAlveolus;0;OnAEC1Swelling;1.41416;37.4608;-64.2894;-89.6427;Mothercell;basic;
14;90;FungalCellAlveolus;0;OnAEC1Swelling;1.46005;37.4608;-64.2894;-89.6427;Mothercell;basic;
14;120;FungalCellAlveolus;0;OnAEC1Swelling;1.57516;37.4608;-64.2894;-89.6427;Mothercell;basic;
14;150;FungalCellAlveolus;0;OnAEC1Swelling;1.79048;37.4608;-64.2894;-89.6427;Mothercell;basic;
14;180;FungalCellAlveolus;0;OnAEC1Swelling;2.03627;37.4608;-64.2894;-89.6427;Mothercell;basic;
14;210;FungalCellAlveolus;0;OnAEC1Swelling;2.19832;37.4608;-64.2894;-89.6427;Mothercell;basic;
14;240;FungalCellAlveolus;0;OnAEC1Swelling;2.27035;37.4608;-64.2894;-89.6427;Mothercell;basic;
14;270;FungalCellAlveolus;0;OnAEC1Swelling;2.29669;37.4608;-64.2894;-89.6427;Mothercell;basic;
14;300;FungalCellAlveolus;0;OnAEC1Swelling;2.30562;37.4608;-64.2894;-89.6427;Mothercell;basic;
14;330;FungalCellAlveolus;0;OnAEC1Swelling;2.30857;37.4608;-64.2894;-89.6427;Mothercell;basic;
14;360;FungalCellAlveolus;0;OnAEC1Swelling;2.30953;37.4608;-64.2894;-89.6427;Mothercell;basic;
14;390;FungalCellAlveolus;0;OnAEC1Swelling;2.30985;37.4608;-64.2894;-89.6427;Mothercell;basic;
